"id","age","workclass_id","education_level_id","education_num","marital_status_id","occupation_id","relationship_id","race_id","sex_id","capital_gain","capital_loss","hours_week","country_id","over_50k"
6627,20,"Private","HS-grad",9,"Never-married","Adm-clerical","Unmarried","Asian-Pac-Islander","Female",0,0,15,"United-States",0
37442,48,"Private","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",0
35952,55,"Private","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",1
38157,30,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",1
26055,43,"Private","HS-grad",9,"Divorced","Tech-support","Unmarried","Black","Female",0,0,35,"United-States",0
28057,63,"Private","1st-4th",2,"Widowed","Machine-op-inspct","Unmarried","White","Female",0,0,44,"Portugal",0
9382,20,"Private","HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States",0
22377,29,"Private","HS-grad",9,"Married-spouse-absent","Other-service","Not-in-family","Other","Female",0,0,40,"Columbia",0
30487,34,"Private","Assoc-acdm",12,"Divorced","Sales","Not-in-family","White","Male",0,0,40,"United-States",0
8044,24,"Private","Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,45,"United-States",0
20695,36,"Private","Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",1
36988,30,"Private","Preschool",1,"Married-spouse-absent","Handlers-cleaners","Unmarried","White","Male",0,0,40,"Mexico",0
11265,57,"Private","Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,50,"United-States",0
29807,38,"Private","Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,60,"United-States",1
46203,26,"Private","Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States",0
46643,28,"Private","HS-grad",9,"Never-married","Craft-repair","Own-child","Asian-Pac-Islander","Male",0,0,45,"United-States",0
9152,20,"Private","HS-grad",9,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,1721,30,"United-States",0
39267,28,"Private","Masters",14,"Never-married","Sales","Own-child","Asian-Pac-Islander","Female",0,0,36,"Philippines",0
8215,66,"Private","HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,10,"United-States",0
17331,47,"Private","Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,50,"United-States",1
33852,47,"Private","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",1
38985,37,"Local-gov","Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",1
28891,30,"Private","Bachelors",13,"Married-civ-spouse","Sales","Wife","White","Female",3103,0,55,"United-States",1
47328,44,"Self-emp-not-inc","Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,20,"United-States",0
1875,21,"Private","Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,10,"United-States",0
322,43,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1485,50,"United-States",0
1281,52,"Private","HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,1876,50,"United-States",0
47771,72,"Private","Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",0
38853,59,"Self-emp-not-inc","Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",0
37721,59,"Private","HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States",0
39366,44,"Private","HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,35,"United-States",0
38643,48,"Private","HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States",0
4146,36,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"Iran",1
48278,46,"Federal-gov","HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Male",0,0,40,"United-States",0
46420,35,"Private","Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States",0
14760,37,"Private","Assoc-voc",11,"Separated","Prof-specialty","Unmarried","White","Female",0,0,32,"United-States",0
38435,35,"Private","Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States",0
8306,58,"Private","9th",5,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States",0
41422,65,"Private","HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",0
28897,37,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,40,"United-States",1
8923,36,"Private","Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,50,"United-States",0
45034,67,"Self-emp-not-inc","Masters",14,"Divorced","Sales","Not-in-family","Other","Male",0,0,40,"United-States",0
31849,51,"Private","Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",1
34156,62,"Private","HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",0
14450,25,"Private","Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,25,"United-States",0
7449,20,"Private","HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,8,"Mexico",0
44817,38,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",0
6198,42,"Private","HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",1
23947,20,"Self-emp-not-inc","HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States",0
27930,28,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",0
9236,39,"Federal-gov","Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,1977,60,"United-States",1
10740,33,"Private","HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,48,"United-States",0
7630,38,"Private","Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,70,"United-States",1
9273,29,"Private","Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States",0
44397,22,"Private","12th",8,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,60,"United-States",0
18650,66,"Local-gov","Masters",14,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States",0
17319,50,"Local-gov","Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",1
8885,21,"Private","5th-6th",3,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,40,"Mexico",0
16875,48,"Private","Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",1
12272,19,"Private","HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States",0
2331,53,"Federal-gov","Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","Asian-Pac-Islander","Female",0,1887,40,"Philippines",1
26238,52,"Private","HS-grad",9,"Separated","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",0
9159,23,"Private","11th",7,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",0
14893,29,"Private","Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,60,"United-States",0
28936,48,"Private","HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Wife","White","Female",0,0,16,"United-States",1
15008,39,"Private","Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States",0
39626,33,"Private","Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",1
25032,20,"Private","9th",5,"Never-married","Exec-managerial","Other-relative","White","Female",0,0,40,"Mexico",0
23719,50,"Private","Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",0
34970,24,"Private","Assoc-acdm",12,"Never-married","Sales","Own-child","White","Male",0,0,25,"United-States",0
28104,52,"Self-emp-not-inc","12th",8,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",1
46715,21,"Private","Preschool",1,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,50,"Mexico",0
27486,28,"Private","11th",7,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States",0
23199,40,"Private","Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States",0
44452,33,"Private","Some-college",10,"Married-spouse-absent","Sales","Unmarried","Amer-Indian-Eskimo","Male",0,1602,40,"United-States",0
41266,50,"State-gov","Assoc-voc",11,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"Poland",1
42919,27,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States",0
46665,41,"Private","Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,52,"United-States",0
38731,55,"Private","HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,37,"United-States",0
23968,46,"Private","HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,28,"United-States",1
19613,18,"Self-emp-not-inc","HS-grad",9,"Never-married","Farming-fishing","Own-child","Asian-Pac-Islander","Male",0,0,40,"United-States",0
434,30,"Private","Assoc-acdm",12,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,25,"United-States",1
20023,21,"Private","Some-college",10,"Married-spouse-absent","Sales","Own-child","Black","Female",0,0,20,"United-States",0
20425,68,"Private","Masters",14,"Never-married","Adm-clerical","Not-in-family","White","Female",6360,0,20,"United-States",0
7032,44,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",1
4675,62,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,10,"United-States",0
8565,35,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",2885,0,40,"United-States",0
41455,47,"Private","Masters",14,"Divorced","Sales","Not-in-family","White","Male",27828,0,40,"United-States",1
18297,39,"Private","Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,20,"United-States",0
15405,40,"Private","HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States",0
44980,39,"Private","Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,20,"United-States",0
14035,36,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",0
19437,35,"Private","Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",1
12221,50,"Local-gov","Masters",14,"Divorced","Prof-specialty","Not-in-family","Amer-Indian-Eskimo","Female",0,0,50,"United-States",1
2956,53,"Private","Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",0
40274,72,"Self-emp-not-inc","5th-6th",3,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States",0
29991,33,"Private","Assoc-acdm",12,"Divorced","Machine-op-inspct","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States",0
44084,21,"Private","Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Male",0,0,20,"United-States",0
22646,27,"Private","Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",2829,0,40,"United-States",0
44283,26,"Private","Some-college",10,"Separated","Handlers-cleaners","Own-child","Black","Male",0,0,20,"United-States",0
25745,31,"Private","HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States",0
24908,28,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",1
10861,38,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",1
44736,28,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Other","Male",0,0,70,"Iran",1
11097,36,"Private","Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,50,"United-States",0
39550,31,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",0
34225,44,"Private","9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"Puerto-Rico",0
3542,39,"Self-emp-not-inc","Assoc-voc",11,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States",0
16472,59,"Private","Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States",0
11612,36,"Private","Bachelors",13,"Never-married","Sales","Not-in-family","Black","Male",0,0,48,"United-States",0
14001,54,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,60,"United-States",1
43080,44,"Self-emp-not-inc","Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,50,"United-States",1
34276,43,"Private","HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",0
30253,33,"Private","Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",0
4702,36,"Private","10th",6,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States",0
46389,39,"Private","Bachelors",13,"Married-civ-spouse","Transport-moving","Husband","Black","Male",7688,0,50,"United-States",1
16720,37,"Private","Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",1
8741,30,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,50,"United-States",1
45721,45,"Private","10th",6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",0
13460,35,"Private","Some-college",10,"Never-married","Sales","Unmarried","White","Male",0,0,50,"United-States",0
25685,25,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",0
21054,31,"Private","Assoc-voc",11,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States",0
36211,36,"Private","Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,1902,40,"United-States",1
43253,37,"Private","HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Male",0,1726,50,"United-States",0
22675,19,"Private","HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,43,"United-States",0
14025,20,"Private","Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"Haiti",0
6403,20,"Private","Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,35,"United-States",0
17793,41,"Private","Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",1
40075,28,"Private","Bachelors",13,"Married-spouse-absent","Sales","Not-in-family","White","Female",0,0,50,"United-States",0
19708,66,"Self-emp-inc","7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",1
11325,65,"Private","Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",3818,0,40,"United-States",0
12224,20,"Private","Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States",0
18226,22,"Private","HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,60,"United-States",0
11893,23,"Private","HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"Columbia",0
21994,57,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",1
11087,25,"Private","Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States",0
46534,51,"Private","9th",5,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States",0
34282,42,"State-gov","Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",1
31966,37,"Private","HS-grad",9,"Divorced","Other-service","Unmarried","Black","Female",0,0,30,"United-States",0
30855,46,"Local-gov","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",0
28324,53,"Private","9th",5,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,40,"Jamaica",0
18386,43,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,50,"United-States",1
46481,23,"State-gov","Bachelors",13,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,52,"United-States",0
22304,19,"Private","HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,30,"United-States",0
10,42,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",5178,0,40,"United-States",1
12692,21,"Private","HS-grad",9,"Divorced","Sales","Other-relative","White","Female",0,0,40,"United-States",0
48125,47,"Private","9th",5,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,50,"United-States",0
33784,46,"Private","Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,45,"United-States",1
24734,23,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
33913,36,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",0
24193,34,"Private","HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,50,"United-States",0
11591,33,"Self-emp-not-inc","HS-grad",9,"Separated","Craft-repair","Other-relative","White","Male",0,0,50,"United-States",0
31350,35,"Private","HS-grad",9,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States",0
30363,37,"Local-gov","Assoc-voc",11,"Never-married","Protective-serv","Not-in-family","White","Female",0,0,40,"United-States",0
1771,29,"Private","HS-grad",9,"Married-spouse-absent","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States",0
44408,36,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"Dominican-Republic",0
18744,48,"Private","HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",0
38768,28,"Private","HS-grad",9,"Divorced","Handlers-cleaners","Not-in-family","White","Female",0,0,40,"United-States",0
42530,17,"Private","11th",7,"Never-married","Adm-clerical","Own-child","White","Female",0,0,12,"United-States",0
5989,43,"Private","Some-college",10,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States",0
17,25,"Self-emp-not-inc","HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,35,"United-States",0
14017,36,"Local-gov","Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,56,"United-States",1
48686,37,"Private","Assoc-voc",11,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,38,"United-States",0
21061,41,"Local-gov","Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States",0
33472,38,"Private","HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States",0
30627,35,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,50,"United-States",1
4734,29,"Private","HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Male",0,0,35,"Mexico",0
5786,24,"Private","Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,45,"United-States",0
33928,30,"Private","Some-college",10,"Married-civ-spouse","Adm-clerical","Own-child","White","Male",0,0,40,"United-States",1
30323,28,"Private","Assoc-voc",11,"Married-civ-spouse","Handlers-cleaners","Wife","White","Female",0,0,30,"Ecuador",0
27928,43,"Private","HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",0
24543,32,"Private","11th",7,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",0
44337,46,"Self-emp-inc","Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",1
35091,53,"Federal-gov","Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",1
23926,41,"Private","Bachelors",13,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,90,"United-States",1
10249,52,"Private","Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,45,"United-States",1
5673,30,"Private","Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States",1
31661,25,"Private","HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",0
6363,51,"Private","Bachelors",13,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,25,"United-States",0
29974,20,"Private","Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,25,"United-States",0
2895,48,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",1
46200,58,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,1977,60,"United-States",1
29905,20,"Private","11th",7,"Married-civ-spouse","Farming-fishing","Own-child","White","Male",0,0,40,"Mexico",0
12270,38,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,44,"United-States",0
18405,19,"Private","HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,30,"United-States",0
46121,33,"Private","Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,1977,40,"United-States",1
43519,25,"Private","Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,65,"United-States",0
36541,51,"State-gov","Doctorate",16,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,30,"United-States",0
24812,47,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
48744,35,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"Japan",0
25910,30,"Private","Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,70,"United-States",1
24562,40,"Private","Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",0
2756,24,"Private","Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"Mexico",0
47933,27,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
13239,25,"Local-gov","Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,38,"United-States",1
41774,28,"Private","Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",0
15834,23,"Private","Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States",0
18296,21,"Private","Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,35,"United-States",0
20759,39,"Private","HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,50,"United-States",0
21727,41,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1485,40,"United-States",0
1394,19,"Federal-gov","HS-grad",9,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States",0
5819,36,"Private","Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,48,"United-States",0
16336,42,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",0
12032,53,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,40,"United-States",1
15931,65,"Private","Some-college",10,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,15,"United-States",0
14653,38,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Sales","Wife","White","Female",0,0,60,"United-States",1
3420,39,"Private","Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States",0
10305,30,"Private","Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,44,"United-States",0
2913,40,"Private","HS-grad",9,"Separated","Adm-clerical","Unmarried","White","Female",0,0,45,"United-States",0
18038,80,"Self-emp-not-inc","HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,20,"United-States",0
12084,56,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States",1
4136,23,"Private","HS-grad",9,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States",0
4877,25,"Local-gov","Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States",0
40093,30,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,"United-States",0
21781,25,"Private","Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States",0
19399,34,"Private","Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States",0
30002,27,"Private","HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Male",0,0,40,"United-States",0
14697,26,"Private","10th",6,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",0
1621,48,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,70,"United-States",1
42850,45,"Private","Some-college",10,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United-States",0
8661,33,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
30319,39,"Private","Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",1
31874,28,"Private","1st-4th",2,"Married-spouse-absent","Other-service","Own-child","Other","Female",0,0,35,"Dominican-Republic",0
27176,32,"Private","HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,80,"United-States",0
21707,57,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",1
18397,49,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,1672,98,"United-States",0
35991,30,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",0
32027,26,"Private","HS-grad",9,"Never-married","Other-service","Unmarried","White","Male",0,0,25,"United-States",0
38782,49,"Private","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",5013,0,40,"Mexico",0
33359,44,"Private","Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,45,"United-States",0
13316,26,"Private","HS-grad",9,"Never-married","Exec-managerial","Own-child","Other","Female",0,0,40,"Mexico",0
41091,29,"Self-emp-inc","HS-grad",9,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,16,"United-States",0
7571,36,"Private","HS-grad",9,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States",0
17476,46,"Private","Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States",0
23060,39,"Private","Some-college",10,"Separated","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States",0
22325,27,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","Asian-Pac-Islander","Female",0,0,40,"South",0
28959,36,"Private","Bachelors",13,"Separated","Other-service","Unmarried","Black","Female",0,0,35,"United-States",0
41297,76,"Self-emp-not-inc","Some-college",10,"Widowed","Sales","Not-in-family","White","Male",0,0,20,"United-States",0
39538,90,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",2414,0,40,"United-States",0
40401,35,"State-gov","Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,55,"United-States",0
14067,57,"Private","HS-grad",9,"Widowed","Other-service","Other-relative","White","Female",0,1719,25,"United-States",0
35301,38,"State-gov","Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,20,"United-States",0
