"id","age","workclass_id","education_level_id","education_num","marital_status_id","occupation_id","relationship_id","race_id","sex_id","capital_gain","capital_loss","hours_week","country_id","over_50k"
20281,36,"Private","HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,"United-States",0
42226,37,"Private","9th",5,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States",0
3236,36,"Self-emp-not-inc","7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States",0
9322,35,"Self-emp-inc","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",1
14835,42,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1740,43,"United-States",0
38183,33,"Self-emp-inc","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
38136,25,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,35,"United-States",0
1579,32,"Local-gov","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States",0
36841,44,"Private","Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",1
29732,21,"Private","Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,1721,35,"United-States",0
45609,36,"Private","Assoc-acdm",12,"Never-married","Exec-managerial","Not-in-family","White","Female",3325,0,40,"United-States",0
11365,44,"Self-emp-inc","Some-college",10,"Never-married","Exec-managerial","Not-in-family","Black","Male",2202,0,45,"United-States",0
43773,34,"Private","HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States",0
19919,23,"Private","Assoc-acdm",12,"Never-married","Other-service","Own-child","White","Male",0,0,25,"Columbia",0
24802,29,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
33096,27,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",0
39027,38,"Private","Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",5178,0,40,"United-States",1
2458,39,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
1061,43,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,35,"United-States",0
21620,41,"Private","Assoc-acdm",12,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,"United-States",0
35115,27,"Private","7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",0
20467,25,"Private","Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,55,"United-States",0
19537,43,"Private","Some-college",10,"Married-civ-spouse","Protective-serv","Husband","Other","Male",0,0,32,"United-States",0
48258,36,"Private","10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,80,"United-States",0
10349,26,"Private","Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,30,"United-States",0
19104,23,"Private","Assoc-acdm",12,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,25,"United-States",0
18179,20,"Self-emp-not-inc","HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,30,"United-States",0
30915,34,"Private","11th",7,"Never-married","Other-service","Not-in-family","White","Male",0,0,30,"United-States",0
43223,26,"Private","HS-grad",9,"Never-married","Transport-moving","Not-in-family","Black","Male",0,0,37,"United-States",0
18633,47,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"United-States",1
8182,20,"Private","Assoc-acdm",12,"Never-married","Other-service","Own-child","White","Female",0,2205,18,"United-States",0
13471,61,"Private","7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Italy",0
47324,37,"Private","Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",0
22478,25,"Private","10th",6,"Never-married","Farming-fishing","Unmarried","Amer-Indian-Eskimo","Male",0,0,40,"United-States",0
6602,44,"Private","HS-grad",9,"Married-spouse-absent","Other-service","Not-in-family","Black","Female",0,0,40,"Jamaica",0
21966,21,"Private","Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,10,"United-States",0
13462,19,"Private","Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States",0
28711,22,"Private","HS-grad",9,"Never-married","Other-service","Own-child","Black","Male",0,0,30,"United-States",0
19081,47,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",99999,0,60,"United-States",1
45083,26,"Private","Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States",0
17672,43,"Local-gov","Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,45,"United-States",1
21337,23,"Private","Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States",0
34069,53,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
27222,48,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,50,"United-States",1
39205,38,"State-gov","Some-college",10,"Divorced","Prof-specialty","Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States",0
42835,52,"Private","Masters",14,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",1
46883,54,"Local-gov","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",0
31579,36,"State-gov","Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",7298,0,55,"United-States",1
28364,52,"Self-emp-inc","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,90,"United-States",1
44713,29,"Local-gov","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7298,0,40,"United-States",1
26583,20,"Private","HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,20,"United-States",0
1748,20,"Private","HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",0
24190,18,"Private","11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States",0
21367,28,"Private","Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States",0
31708,35,"Self-emp-not-inc","Assoc-voc",11,"Never-married","Farming-fishing","Own-child","White","Male",0,0,65,"United-States",0
43816,37,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",1
10054,43,"Self-emp-not-inc","11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States",0
37878,38,"Private","Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,48,"United-States",1
35990,40,"Private","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",1
28301,40,"Private","Assoc-acdm",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,42,"United-States",1
5505,40,"Private","Bachelors",13,"Never-married","Adm-clerical","Unmarried","Black","Female",2977,0,40,"United-States",0
12636,41,"Private","Bachelors",13,"Divorced","Other-service","Not-in-family","White","Male",0,0,37,"United-States",0
18440,57,"Private","HS-grad",9,"Separated","Craft-repair","Unmarried","White","Male",0,0,40,"United-States",0
27541,34,"Self-emp-inc","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,70,"United-States",0
10758,39,"Private","Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",1
27859,55,"Private","HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States",0
33165,67,"State-gov","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",0
10972,58,"Private","1st-4th",2,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States",0
13226,22,"Private","Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,35,"United-States",0
31123,50,"Private","Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,39,"United-States",0
37079,45,"Self-emp-not-inc","Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",1
6051,65,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",2290,0,40,"Greece",0
12306,30,"Private","Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",0
12233,32,"Private","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,60,"United-States",1
39428,18,"Private","HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States",0
40962,47,"Self-emp-inc","Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",0
17679,46,"Local-gov","Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,1876,60,"United-States",0
30628,70,"Private","10th",6,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,32,"United-States",0
41026,44,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,45,"United-States",0
28555,26,"Private","Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,36,"United-States",0
5055,21,"Private","HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",594,0,40,"United-States",0
6972,39,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,52,"United-States",1
1663,43,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",0
8090,51,"Federal-gov","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Amer-Indian-Eskimo","Female",0,0,43,"United-States",0
19747,41,"Private","HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States",0
41440,24,"Private","10th",6,"Never-married","Sales","Unmarried","White","Female",0,0,40,"United-States",0
8142,19,"Private","Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,35,"United-States",0
43539,36,"Private","Masters",14,"Separated","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States",0
11503,34,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",0
46754,36,"Private","Bachelors",13,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",0
19194,44,"Local-gov","Bachelors",13,"Married-civ-spouse","Protective-serv","Wife","Black","Female",15024,0,40,"United-States",1
22435,45,"Private","Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",0
8814,47,"Private","HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"Mexico",0
45670,39,"Local-gov","Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",1
33707,25,"Private","Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,50,"United-States",0
30042,21,"State-gov","Some-college",10,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States",0
18531,44,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",1
38787,48,"Private","Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,72,"United-States",0
23469,21,"Private","HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,44,"United-States",0
14312,33,"Private","HS-grad",9,"Married-spouse-absent","Craft-repair","Unmarried","White","Male",0,0,50,"United-States",0
47410,40,"Private","Some-college",10,"Divorced","Tech-support","Not-in-family","White","Male",0,0,50,"United-States",0
28356,21,"Private","Some-college",10,"Never-married","Sales","Other-relative","White","Male",0,0,40,"United-States",0
12914,45,"Private","Bachelors",13,"Widowed","Other-service","Own-child","Asian-Pac-Islander","Female",0,0,40,"Philippines",0
46832,60,"Federal-gov","Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",0
17320,27,"Private","Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States",0
6412,49,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",0
29379,22,"Private","HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"Mexico",0
24778,59,"Private","HS-grad",9,"Divorced","Other-service","Not-in-family","Black","Female",0,0,40,"United-States",0
2695,27,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",2829,0,70,"United-States",0
38908,32,"Private","Bachelors",13,"Married-spouse-absent","Exec-managerial","Not-in-family","White","Male",2174,0,55,"United-States",0
47409,26,"Private","HS-grad",9,"Never-married","Tech-support","Other-relative","White","Male",0,0,40,"United-States",0
14642,22,"Private","HS-grad",9,"Married-civ-spouse","Other-service","Own-child","White","Male",0,0,50,"United-States",0
3250,38,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,50,"United-States",1
38940,35,"Private","9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
32779,21,"Private","5th-6th",3,"Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,38,"Mexico",0
6227,25,"Self-emp-not-inc","HS-grad",9,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",0
13640,36,"Self-emp-not-inc","7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",7298,0,45,"United-States",1
43150,46,"Private","HS-grad",9,"Separated","Other-service","Not-in-family","Black","Female",0,0,30,"Haiti",0
25894,51,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",1
9324,49,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States",0
32111,33,"Private","HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,60,"United-States",0
15549,53,"Private","12th",8,"Married-spouse-absent","Handlers-cleaners","Not-in-family","Other","Male",0,0,56,"Dominican-Republic",0
22249,34,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,30,"United-States",0
15604,40,"Private","Bachelors",13,"Divorced","Sales","Own-child","White","Male",0,0,80,"United-States",0
8014,45,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United-States",1
11808,40,"Local-gov","Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",1
7209,30,"Private","Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",1
8341,46,"Local-gov","Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,38,"United-States",1
8815,34,"Private","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",1
3695,37,"Local-gov","Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",0
24151,35,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",0
28953,42,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1887,40,"United-States",1
32455,50,"Private","Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",0
46880,39,"Private","Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,21,"United-States",0
1007,66,"Private","HS-grad",9,"Separated","Machine-op-inspct","Not-in-family","Black","Male",0,0,40,"United-States",0
48010,42,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",7688,0,40,"United-States",1
19093,44,"Private","Some-college",10,"Divorced","Exec-managerial","Other-relative","White","Female",0,0,45,"United-States",0
8833,36,"State-gov","Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States",0
19222,30,"Local-gov","Some-college",10,"Never-married","Protective-serv","Not-in-family","Black","Male",0,1974,40,"United-States",0
41496,53,"Local-gov","HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,45,"United-States",0
7595,30,"Private","11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
15230,53,"Federal-gov","Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",1
2307,42,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
27632,18,"Private","12th",8,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,20,"United-States",0
23047,39,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
26454,54,"Private","7th-8th",4,"Widowed","Other-service","Unmarried","White","Male",0,0,30,"United-States",0
32711,19,"Private","HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",2907,0,30,"United-States",0
27740,34,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",0
23270,35,"Private","Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States",0
33880,27,"Private","11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States",0
36258,61,"Private","HS-grad",9,"Divorced","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States",0
38617,47,"Private","1st-4th",2,"Widowed","Machine-op-inspct","Unmarried","White","Male",0,0,40,"Mexico",0
38061,43,"Private","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,40,"United-States",1
22235,37,"Private","11th",7,"Divorced","Handlers-cleaners","Not-in-family","White","Female",0,0,40,"United-States",0
33883,62,"Local-gov","7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
31616,34,"Local-gov","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",0
35773,58,"Private","HS-grad",9,"Never-married","Sales","Other-relative","Black","Female",0,0,40,"United-States",0
35270,36,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,40,"United-States",1
3955,40,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,24,"United-States",0
16735,27,"Private","9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,32,"United-States",0
11453,23,"Private","11th",7,"Married-civ-spouse","Transport-moving","Husband","White","Male",4508,0,25,"United-States",0
8755,30,"Private","HS-grad",9,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,"United-States",0
9580,43,"Private","Masters",14,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States",0
12961,37,"Local-gov","Assoc-voc",11,"Never-married","Protective-serv","Not-in-family","White","Male",4650,0,40,"United-States",0
34710,46,"Private","Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",1
35026,39,"Federal-gov","Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,48,"United-States",0
40067,19,"Private","Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,18,"United-States",0
46505,48,"Private","Assoc-voc",11,"Separated","Other-service","Not-in-family","White","Female",0,0,30,"United-States",0
25065,37,"Local-gov","Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",0
16019,55,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",1
6519,49,"Private","7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Husband","Other","Male",0,0,38,"United-States",0
3395,18,"Private","HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States",0
930,33,"Private","1st-4th",2,"Married-spouse-absent","Priv-house-serv","Not-in-family","White","Female",0,0,40,"Guatemala",0
32398,41,"Private","HS-grad",9,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States",0
18047,31,"Self-emp-not-inc","HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,50,"United-States",0
37119,36,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Other","Male",0,0,40,"United-States",1
66,36,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
31850,21,"Self-emp-not-inc","Assoc-voc",11,"Never-married","Farming-fishing","Own-child","White","Male",0,0,98,"United-States",0
16176,40,"Private","Assoc-voc",11,"Divorced","Tech-support","Not-in-family","White","Male",3325,0,40,"United-States",0
43757,55,"Private","Doctorate",16,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",1
4229,38,"Private","Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States",0
15664,33,"Federal-gov","Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,10,"United-States",0
23457,24,"Private","HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",2597,0,40,"United-States",0
15468,32,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States",1
8910,42,"Private","Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,36,"United-States",1
12175,52,"State-gov","Masters",14,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,1848,40,"United-States",1
19092,19,"Private","12th",8,"Never-married","Adm-clerical","Own-child","White","Female",0,0,25,"United-States",0
2245,63,"Federal-gov","Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States",0
15271,58,"Private","HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",0
35543,28,"Private","Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States",0
24218,28,"Private","HS-grad",9,"Separated","Protective-serv","Other-relative","White","Male",0,0,40,"United-States",0
39133,33,"Private","HS-grad",9,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,"United-States",0
41368,41,"Private","Some-college",10,"Separated","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States",0
14771,53,"Local-gov","Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",0
38819,26,"Private","Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States",0
28311,57,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States",1
20327,26,"Private","Bachelors",13,"Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,40,"United-States",0
26060,60,"Private","Masters",14,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,10,"United-States",0
43573,50,"Private","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",0
7758,50,"Private","Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,60,"United-States",1
12246,27,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States",0
33002,32,"Private","HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",2580,0,40,"United-States",0
38630,57,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
18758,36,"Private","5th-6th",3,"Separated","Priv-house-serv","Unmarried","Other","Female",0,0,35,"Mexico",0
15631,27,"Private","Bachelors",13,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,1887,60,"United-States",1
7776,36,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",3456,0,8,"United-States",0
28600,31,"Private","Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,55,"United-States",0
27745,37,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States",0
7102,37,"Private","HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,56,"United-States",0
15674,27,"Private","Bachelors",13,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States",0
35378,41,"Private","HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",0
36810,32,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,55,"United-States",0
29417,52,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United-States",0
28185,67,"Private","11th",7,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",0
14130,48,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,"Peru",0
17496,21,"Private","HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,25,"United-States",0
24512,68,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,2377,55,"United-States",1
36495,61,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,45,"United-States",1
40857,48,"Private","Some-college",10,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States",1
32500,25,"Private","HS-grad",9,"Never-married","Craft-repair","Other-relative","Black","Male",0,0,40,"United-States",0
23390,39,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States",1
44075,44,"Private","HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,0,52,"United-States",1
29639,32,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,45,"United-States",1
16844,36,"State-gov","Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","Asian-Pac-Islander","Male",0,0,37,"Hong",0
35699,66,"Local-gov","Some-college",10,"Widowed","Machine-op-inspct","Not-in-family","White","Male",0,0,20,"United-States",0
20113,20,"Private","Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,30,"United-States",0
20693,60,"Private","HS-grad",9,"Married-civ-spouse","Other-service","Husband","Asian-Pac-Islander","Male",0,0,30,"Philippines",0
36878,37,"Local-gov","Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"United-States",1
47717,43,"Private","Bachelors",13,"Divorced","Prof-specialty","Unmarried","Black","Female",0,0,60,"United-States",0
2314,31,"Local-gov","Assoc-acdm",12,"Never-married","Adm-clerical","Own-child","Amer-Indian-Eskimo","Female",0,0,40,"United-States",0
11344,37,"Self-emp-not-inc","HS-grad",9,"Divorced","Farming-fishing","Not-in-family","White","Male",27828,0,40,"United-States",1
41624,45,"Private","Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,32,"United-States",0
13506,47,"Private","Masters",14,"Divorced","Sales","Not-in-family","White","Male",27828,0,60,"United-States",1
4462,20,"Private","Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States",0
13689,42,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",0
1436,58,"Self-emp-inc","10th",6,"Married-civ-spouse","Transport-moving","Wife","White","Female",0,0,40,"United-States",0
612,24,"Private","HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",0
3433,36,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",0
46163,33,"Private","Bachelors",13,"Never-married","Sales","Own-child","White","Male",3325,0,43,"United-States",0
46099,31,"Private","Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",0
42896,47,"Private","9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",4386,0,48,"United-States",1
2987,64,"Local-gov","11th",7,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States",1
